vals,stats,mu,model,order,r,s,demo
292,4.95753e-11,Dr_0_0_l_0,1e-08,12,20,0.001,-0.1,10x_growth
293,0.000974824,Hl_0_0,1e-08,12,20,0.001,-0.1,10x_growth
294,0.00101213,Hr_0_0,1e-08,12,20,0.001,-0.1,10x_growth
295,9.86672e-07,pi2_0_0_0_0,1e-08,12,20,0.001,-0.1,10x_growth
296,2.43554e-09,DD_0_0,1e-08,12,100,0.001,-0.1,10x_growth
297,4.95753e-11,Dr_0_0_l_0,1e-08,12,100,0.001,-0.1,10x_growth
298,0.000974824,Hl_0_0,1e-08,12,100,0.001,-0.1,10x_growth
299,0.00101213,Hr_0_0,1e-08,12,100,0.001,-0.1,10x_growth
300,9.86672e-07,pi2_0_0_0_0,1e-08,12,100,0.001,-0.1,10x_growth
301,1.08e-07,DD_0_0,1e-08,13,2,1e-08,-1,10x_growth
302,6.93941e-08,Dr_0_0_l_0,1e-08,13,2,1e-08,-1,10x_growth
303,0.00068378,Hl_0_0,1e-08,13,2,1e-08,-1,10x_growth
304,0.00101211,Hr_0_0,1e-08,13,2,1e-08,-1,10x_growth
305,7.05917e-07,pi2_0_0_0_0,1e-08,13,2,1e-08,-1,10x_growth
306,1.11516e-07,DD_0_0,1e-08,13,5,1e-08,-1,10x_growth
307,7.12584e-08,Dr_0_0_l_0,1e-08,13,5,1e-08,-1,10x_growth
308,0.000690339,Hl_0_0,1e-08,13,5,1e-08,-1,10x_growth
309,0.00101211,Hr_0_0,1e-08,13,5,1e-08,-1,10x_growth
310,7.12666e-07,pi2_0_0_0_0,1e-08,13,5,1e-08,-1,10x_growth
311,1.1151e-07,DD_0_0,1e-08,13,10,1e-08,-1,10x_growth
312,7.12783e-08,Dr_0_0_l_0,1e-08,13,10,1e-08,-1,10x_growth
313,0.000690295,Hl_0_0,1e-08,13,10,1e-08,-1,10x_growth
314,0.00101211,Hr_0_0,1e-08,13,10,1e-08,-1,10x_growth
315,7.12626e-07,pi2_0_0_0_0,1e-08,13,10,1e-08,-1,10x_growth
316,1.1151e-07,DD_0_0,1e-08,13,20,1e-08,-1,10x_growth
317,7.12783e-08,Dr_0_0_l_0,1e-08,13,20,1e-08,-1,10x_growth
318,0.000690295,Hl_0_0,1e-08,13,20,1e-08,-1,10x_growth
319,0.00101211,Hr_0_0,1e-08,13,20,1e-08,-1,10x_growth
320,7.12626e-07,pi2_0_0_0_0,1e-08,13,20,1e-08,-1,10x_growth
321,1.1151e-07,DD_0_0,1e-08,13,100,1e-08,-1,10x_growth
322,7.12783e-08,Dr_0_0_l_0,1e-08,13,100,1e-08,-1,10x_growth
323,0.000690295,Hl_0_0,1e-08,13,100,1e-08,-1,10x_growth
324,0.00101211,Hr_0_0,1e-08,13,100,1e-08,-1,10x_growth
325,7.12626e-07,pi2_0_0_0_0,1e-08,13,100,1e-08,-1,10x_growth
326,1.07385e-07,DD_0_0,1e-08,14,2,1e-07,-1,10x_growth
327,6.88976e-08,Dr_0_0_l_0,1e-08,14,2,1e-07,-1,10x_growth
328,0.00068378,Hl_0_0,1e-08,14,2,1e-07,-1,10x_growth
329,0.00101211,Hr_0_0,1e-08,14,2,1e-07,-1,10x_growth
330,7.05836e-07,pi2_0_0_0_0,1e-08,14,2,1e-07,-1,10x_growth
331,1.10866e-07,DD_0_0,1e-08,14,5,1e-07,-1,10x_growth
332,7.07426e-08,Dr_0_0_l_0,1e-08,14,5,1e-07,-1,10x_growth
333,0.000690339,Hl_0_0,1e-08,14,5,1e-07,-1,10x_growth
334,0.00101211,Hr_0_0,1e-08,14,5,1e-07,-1,10x_growth
335,7.12584e-07,pi2_0_0_0_0,1e-08,14,5,1e-07,-1,10x_growth
336,1.1086e-07,DD_0_0,1e-08,14,10,1e-07,-1,10x_growth
337,7.07623e-08,Dr_0_0_l_0,1e-08,14,10,1e-07,-1,10x_growth
338,0.000690295,Hl_0_0,1e-08,14,10,1e-07,-1,10x_growth
339,0.00101211,Hr_0_0,1e-08,14,10,1e-07,-1,10x_growth
340,7.12544e-07,pi2_0_0_0_0,1e-08,14,10,1e-07,-1,10x_growth
341,1.1086e-07,DD_0_0,1e-08,14,20,1e-07,-1,10x_growth
342,7.07623e-08,Dr_0_0_l_0,1e-08,14,20,1e-07,-1,10x_growth
343,0.000690295,Hl_0_0,1e-08,14,20,1e-07,-1,10x_growth
344,0.00101211,Hr_0_0,1e-08,14,20,1e-07,-1,10x_growth
345,7.12544e-07,pi2_0_0_0_0,1e-08,14,20,1e-07,-1,10x_growth
346,1.1086e-07,DD_0_0,1e-08,14,100,1e-07,-1,10x_growth
347,7.07625e-08,Dr_0_0_l_0,1e-08,14,100,1e-07,-1,10x_growth
348,0.000690295,Hl_0_0,1e-08,14,100,1e-07,-1,10x_growth
349,0.00101211,Hr_0_0,1e-08,14,100,1e-07,-1,10x_growth
350,7.12544e-07,pi2_0_0_0_0,1e-08,14,100,1e-07,-1,10x_growth
351,1.01586e-07,DD_0_0,1e-08,15,2,1e-06,-1,10x_growth
352,6.4225e-08,Dr_0_0_l_0,1e-08,15,2,1e-06,-1,10x_growth
353,0.00068378,Hl_0_0,1e-08,15,2,1e-06,-1,10x_growth
354,0.00101211,Hr_0_0,1e-08,15,2,1e-06,-1,10x_growth
355,7.05063e-07,pi2_0_0_0_0,1e-08,15,2,1e-06,-1,10x_growth
356,1.04747e-07,DD_0_0,1e-08,15,5,1e-06,-1,10x_growth
357,6.58915e-08,Dr_0_0_l_0,1e-08,15,5,1e-06,-1,10x_growth
358,0.000690339,Hl_0_0,1e-08,15,5,1e-06,-1,10x_growth
359,0.00101211,Hr_0_0,1e-08,15,5,1e-06,-1,10x_growth
360,7.11804e-07,pi2_0_0_0_0,1e-08,15,5,1e-06,-1,10x_growth
361,1.0474e-07,DD_0_0,1e-08,15,10,1e-06,-1,10x_growth
362,6.59091e-08,Dr_0_0_l_0,1e-08,15,10,1e-06,-1,10x_growth
363,0.000690295,Hl_0_0,1e-08,15,10,1e-06,-1,10x_growth
364,0.00101211,Hr_0_0,1e-08,15,10,1e-06,-1,10x_growth
365,7.11764e-07,pi2_0_0_0_0,1e-08,15,10,1e-06,-1,10x_growth
366,1.0474e-07,DD_0_0,1e-08,15,20,1e-06,-1,10x_growth
367,6.59091e-08,Dr_0_0_l_0,1e-08,15,20,1e-06,-1,10x_growth
368,0.000690295,Hl_0_0,1e-08,15,20,1e-06,-1,10x_growth
369,0.00101211,Hr_0_0,1e-08,15,20,1e-06,-1,10x_growth
370,7.11764e-07,pi2_0_0_0_0,1e-08,15,20,1e-06,-1,10x_growth
371,1.0474e-07,DD_0_0,1e-08,15,100,1e-06,-1,10x_growth
372,6.59093e-08,Dr_0_0_l_0,1e-08,15,100,1e-06,-1,10x_growth
373,0.000690295,Hl_0_0,1e-08,15,100,1e-06,-1,10x_growth
374,0.00101211,Hr_0_0,1e-08,15,100,1e-06,-1,10x_growth
375,7.11765e-07,pi2_0_0_0_0,1e-08,15,100,1e-06,-1,10x_growth
376,6.59272e-08,DD_0_0,1e-08,16,2,1e-05,-1,10x_growth
377,3.60494e-08,Dr_0_0_l_0,1e-08,16,2,1e-05,-1,10x_growth
378,0.00068378,Hl_0_0,1e-08,16,2,1e-05,-1,10x_growth
379,0.00101212,Hr_0_0,1e-08,16,2,1e-05,-1,10x_growth
380,7.00073e-07,pi2_0_0_0_0,1e-08,16,2,1e-05,-1,10x_growth
381,6.741e-08,DD_0_0,1e-08,16,5,1e-05,-1,10x_growth
382,3.67555e-08,Dr_0_0_l_0,1e-08,16,5,1e-05,-1,10x_growth
383,0.000690339,Hl_0_0,1e-08,16,5,1e-05,-1,10x_growth
384,0.00101212,Hr_0_0,1e-08,16,5,1e-05,-1,10x_growth
385,7.0677e-07,pi2_0_0_0_0,1e-08,16,5,1e-05,-1,10x_growth
386,6.7402e-08,DD_0_0,1e-08,16,10,1e-05,-1,10x_growth
387,3.6762e-08,Dr_0_0_l_0,1e-08,16,10,1e-05,-1,10x_growth
388,0.000690295,Hl_0_0,1e-08,16,10,1e-05,-1,10x_growth
389,0.00101212,Hr_0_0,1e-08,16,10,1e-05,-1,10x_growth
390,7.06728e-07,pi2_0_0_0_0,1e-08,16,10,1e-05,-1,10x_growth
391,6.7402e-08,DD_0_0,1e-08,16,20,1e-05,-1,10x_growth
392,3.6762e-08,Dr_0_0_l_0,1e-08,16,20,1e-05,-1,10x_growth
393,0.000690295,Hl_0_0,1e-08,16,20,1e-05,-1,10x_growth
394,0.00101212,Hr_0_0,1e-08,16,20,1e-05,-1,10x_growth
395,7.06728e-07,pi2_0_0_0_0,1e-08,16,20,1e-05,-1,10x_growth
396,6.7402e-08,DD_0_0,1e-08,16,100,1e-05,-1,10x_growth
397,3.67621e-08,Dr_0_0_l_0,1e-08,16,100,1e-05,-1,10x_growth
398,0.000690295,Hl_0_0,1e-08,16,100,1e-05,-1,10x_growth
399,0.00101212,Hr_0_0,1e-08,16,100,1e-05,-1,10x_growth
400,7.06728e-07,pi2_0_0_0_0,1e-08,16,100,1e-05,-1,10x_growth
401,1.47574e-08,DD_0_0,1e-08,17,2,1e-04,-1,10x_growth
402,3.30769e-09,Dr_0_0_l_0,1e-08,17,2,1e-04,-1,10x_growth
403,0.00068378,Hl_0_0,1e-08,17,2,1e-04,-1,10x_growth
404,0.00101213,Hr_0_0,1e-08,17,2,1e-04,-1,10x_growth
405,6.93098e-07,pi2_0_0_0_0,1e-08,17,2,1e-04,-1,10x_growth
406,1.49283e-08,DD_0_0,1e-08,17,5,1e-04,-1,10x_growth
407,3.32117e-09,Dr_0_0_l_0,1e-08,17,5,1e-04,-1,10x_growth
408,0.000690339,Hl_0_0,1e-08,17,5,1e-04,-1,10x_growth
409,0.00101213,Hr_0_0,1e-08,17,5,1e-04,-1,10x_growth
410,6.99744e-07,pi2_0_0_0_0,1e-08,17,5,1e-04,-1,10x_growth
411,1.49271e-08,DD_0_0,1e-08,17,10,1e-04,-1,10x_growth
412,3.32154e-09,Dr_0_0_l_0,1e-08,17,10,1e-04,-1,10x_growth
413,0.000690295,Hl_0_0,1e-08,17,10,1e-04,-1,10x_growth
414,0.00101213,Hr_0_0,1e-08,17,10,1e-04,-1,10x_growth
415,6.99699e-07,pi2_0_0_0_0,1e-08,17,10,1e-04,-1,10x_growth
416,1.49271e-08,DD_0_0,1e-08,17,20,1e-04,-1,10x_growth
417,3.32154e-09,Dr_0_0_l_0,1e-08,17,20,1e-04,-1,10x_growth
418,0.000690295,Hl_0_0,1e-08,17,20,1e-04,-1,10x_growth
419,0.00101213,Hr_0_0,1e-08,17,20,1e-04,-1,10x_growth
420,6.99699e-07,pi2_0_0_0_0,1e-08,17,20,1e-04,-1,10x_growth
421,1.49271e-08,DD_0_0,1e-08,17,100,1e-04,-1,10x_growth
422,3.32154e-09,Dr_0_0_l_0,1e-08,17,100,1e-04,-1,10x_growth
423,0.000690295,Hl_0_0,1e-08,17,100,1e-04,-1,10x_growth
424,0.00101213,Hr_0_0,1e-08,17,100,1e-04,-1,10x_growth
425,6.99699e-07,pi2_0_0_0_0,1e-08,17,100,1e-04,-1,10x_growth
426,1.69957e-09,DD_0_0,1e-08,18,2,0.001,-1,10x_growth
427,5.45705e-11,Dr_0_0_l_0,1e-08,18,2,0.001,-1,10x_growth
428,0.00068378,Hl_0_0,1e-08,18,2,0.001,-1,10x_growth
429,0.00101213,Hr_0_0,1e-08,18,2,0.001,-1,10x_growth
430,6.92094e-07,pi2_0_0_0_0,1e-08,18,2,0.001,-1,10x_growth
431,1.71622e-09,DD_0_0,1e-08,18,5,0.001,-1,10x_growth
432,5.42894e-11,Dr_0_0_l_0,1e-08,18,5,0.001,-1,10x_growth
433,0.000690339,Hl_0_0,1e-08,18,5,0.001,-1,10x_growth
434,0.00101213,Hr_0_0,1e-08,18,5,0.001,-1,10x_growth
435,6.98733e-07,pi2_0_0_0_0,1e-08,18,5,0.001,-1,10x_growth
436,1.71611e-09,DD_0_0,1e-08,18,10,0.001,-1,10x_growth
437,5.42951e-11,Dr_0_0_l_0,1e-08,18,10,0.001,-1,10x_growth
438,0.000690295,Hl_0_0,1e-08,18,10,0.001,-1,10x_growth
439,0.00101213,Hr_0_0,1e-08,18,10,0.001,-1,10x_growth
440,6.98688e-07,pi2_0_0_0_0,1e-08,18,10,0.001,-1,10x_growth
441,1.71611e-09,DD_0_0,1e-08,18,20,0.001,-1,10x_growth
442,5.42951e-11,Dr_0_0_l_0,1e-08,18,20,0.001,-1,10x_growth
443,0.000690295,Hl_0_0,1e-08,18,20,0.001,-1,10x_growth
444,0.00101213,Hr_0_0,1e-08,18,20,0.001,-1,10x_growth
445,6.98688e-07,pi2_0_0_0_0,1e-08,18,20,0.001,-1,10x_growth
446,1.71611e-09,DD_0_0,1e-08,18,100,0.001,-1,10x_growth
447,5.42951e-11,Dr_0_0_l_0,1e-08,18,100,0.001,-1,10x_growth
448,0.000690295,Hl_0_0,1e-08,18,100,0.001,-1,10x_growth
449,0.00101213,Hr_0_0,1e-08,18,100,0.001,-1,10x_growth
450,6.98688e-07,pi2_0_0_0_0,1e-08,18,100,0.001,-1,10x_growth
451,1.11587e-09,DD_0_0,1e-08,19,2,1e-08,-10,10x_growth
452,2.0534e-09,Dr_0_0_l_0,1e-08,19,2,1e-08,-10,10x_growth
453,8.95192e-05,Hl_0_0,1e-08,19,2,1e-08,-10,10x_growth
454,0.00101212,Hr_0_0,1e-08,19,2,1e-08,-10,10x_growth
455,9.09895e-08,pi2_0_0_0_0,1e-08,19,2,1e-08,-10,10x_growth
456,5.80932e-09,DD_0_0,1e-08,19,5,1e-08,-10,10x_growth
457,8.20765e-09,Dr_0_0_l_0,1e-08,19,5,1e-08,-10,10x_growth
458,0.000114746,Hl_0_0,1e-08,19,5,1e-08,-10,10x_growth
459,0.00101203,Hr_0_0,1e-08,19,5,1e-08,-10,10x_growth
460,1.13258e-07,pi2_0_0_0_0,1e-08,19,5,1e-08,-10,10x_growth
461,-4.7801e-10,DD_0_0,1e-08,19,10,1e-08,-10,10x_growth
462,4.87694e-10,Dr_0_0_l_0,1e-08,19,10,1e-08,-10,10x_growth
463,8.84616e-05,Hl_0_0,1e-08,19,10,1e-08,-10,10x_growth
464,0.00101214,Hr_0_0,1e-08,19,10,1e-08,-10,10x_growth
465,9.22076e-08,pi2_0_0_0_0,1e-08,19,10,1e-08,-10,10x_growth
466,1.65197e-09,DD_0_0,1e-08,19,20,1e-08,-10,10x_growth
467,3.17778e-09,Dr_0_0_l_0,1e-08,19,20,1e-08,-10,10x_growth
468,9.69625e-05,Hl_0_0,1e-08,19,20,1e-08,-10,10x_growth
469,0.0010121,Hr_0_0,1e-08,19,20,1e-08,-10,10x_growth
470,9.90963e-08,pi2_0_0_0_0,1e-08,19,20,1e-08,-10,10x_growth
471,2.63608e-09,DD_0_0,1e-08,19,100,1e-08,-10,10x_growth
472,4.33604e-09,Dr_0_0_l_0,1e-08,19,100,1e-08,-10,10x_growth
473,0.000100004,Hl_0_0,1e-08,19,100,1e-08,-10,10x_growth
474,0.00101209,Hr_0_0,1e-08,19,100,1e-08,-10,10x_growth
475,1.01325e-07,pi2_0_0_0_0,1e-08,19,100,1e-08,-10,10x_growth
476,1.11698e-09,DD_0_0,1e-08,20,2,1e-07,-10,10x_growth
477,2.05414e-09,Dr_0_0_l_0,1e-08,20,2,1e-07,-10,10x_growth
478,8.95192e-05,Hl_0_0,1e-08,20,2,1e-07,-10,10x_growth
479,0.00101212,Hr_0_0,1e-08,20,2,1e-07,-10,10x_growth
480,9.0989e-08,pi2_0_0_0_0,1e-08,20,2,1e-07,-10,10x_growth
481,5.79466e-09,DD_0_0,1e-08,20,5,1e-07,-10,10x_growth
482,8.17791e-09,Dr_0_0_l_0,1e-08,20,5,1e-07,-10,10x_growth
483,0.000114746,Hl_0_0,1e-08,20,5,1e-07,-10,10x_growth
484,0.00101203,Hr_0_0,1e-08,20,5,1e-07,-10,10x_growth
485,1.1327e-07,pi2_0_0_0_0,1e-08,20,5,1e-07,-10,10x_growth
486,-4.6737e-10,DD_0_0,1e-08,20,10,1e-07,-10,10x_growth
487,5.04762e-10,Dr_0_0_l_0,1e-08,20,10,1e-07,-10,10x_growth
488,8.84616e-05,Hl_0_0,1e-08,20,10,1e-07,-10,10x_growth
489,0.00101214,Hr_0_0,1e-08,20,10,1e-07,-10,10x_growth
490,9.21978e-08,pi2_0_0_0_0,1e-08,20,10,1e-07,-10,10x_growth
491,1.65408e-09,DD_0_0,1e-08,20,20,1e-07,-10,10x_growth
492,3.17817e-09,Dr_0_0_l_0,1e-08,20,20,1e-07,-10,10x_growth
493,9.69625e-05,Hl_0_0,1e-08,20,20,1e-07,-10,10x_growth
494,0.0010121,Hr_0_0,1e-08,20,20,1e-07,-10,10x_growth
495,9.90924e-08,pi2_0_0_0_0,1e-08,20,20,1e-07,-10,10x_growth
496,2.63344e-09,DD_0_0,1e-08,20,100,1e-07,-10,10x_growth
497,4.32836e-09,Dr_0_0_l_0,1e-08,20,100,1e-07,-10,10x_growth
498,0.000100004,Hl_0_0,1e-08,20,100,1e-07,-10,10x_growth
499,0.00101209,Hr_0_0,1e-08,20,100,1e-07,-10,10x_growth
500,1.01325e-07,pi2_0_0_0_0,1e-08,20,100,1e-07,-10,10x_growth
501,1.12776e-09,DD_0_0,1e-08,21,2,1e-06,-10,10x_growth
502,2.06078e-09,Dr_0_0_l_0,1e-08,21,2,1e-06,-10,10x_growth
503,8.95192e-05,Hl_0_0,1e-08,21,2,1e-06,-10,10x_growth
504,0.00101212,Hr_0_0,1e-08,21,2,1e-06,-10,10x_growth
505,9.09844e-08,pi2_0_0_0_0,1e-08,21,2,1e-06,-10,10x_growth
506,5.652e-09,DD_0_0,1e-08,21,5,1e-06,-10,10x_growth
507,7.88984e-09,Dr_0_0_l_0,1e-08,21,5,1e-06,-10,10x_growth
508,0.000114746,Hl_0_0,1e-08,21,5,1e-06,-10,10x_growth
509,0.00101204,Hr_0_0,1e-08,21,5,1e-06,-10,10x_growth
510,1.13387e-07,pi2_0_0_0_0,1e-08,21,5,1e-06,-10,10x_growth
511,-3.64811e-10,DD_0_0,1e-08,21,10,1e-06,-10,10x_growth
512,6.67011e-10,Dr_0_0_l_0,1e-08,21,10,1e-06,-10,10x_growth
513,8.84616e-05,Hl_0_0,1e-08,21,10,1e-06,-10,10x_growth
514,0.00101214,Hr_0_0,1e-08,21,10,1e-06,-10,10x_growth
515,9.21015e-08,pi2_0_0_0_0,1e-08,21,10,1e-06,-10,10x_growth
516,1.67386e-09,DD_0_0,1e-08,21,20,1e-06,-10,10x_growth
517,3.17991e-09,Dr_0_0_l_0,1e-08,21,20,1e-06,-10,10x_growth
518,9.69625e-05,Hl_0_0,1e-08,21,20,1e-06,-10,10x_growth
519,0.0010121,Hr_0_0,1e-08,21,20,1e-06,-10,10x_growth
520,9.90548e-08,pi2_0_0_0_0,1e-08,21,20,1e-06,-10,10x_growth
521,2.60734e-09,DD_0_0,1e-08,21,100,1e-06,-10,10x_growth
522,4.25293e-09,Dr_0_0_l_0,1e-08,21,100,1e-06,-10,10x_growth
523,0.000100004,Hl_0_0,1e-08,21,100,1e-06,-10,10x_growth
524,0.00101209,Hr_0_0,1e-08,21,100,1e-06,-10,10x_growth
525,1.01324e-07,pi2_0_0_0_0,1e-08,21,100,1e-06,-10,10x_growth
526,1.20635e-09,DD_0_0,1e-08,22,2,1e-05,-10,10x_growth
527,2.06408e-09,Dr_0_0_l_0,1e-08,22,2,1e-05,-10,10x_growth
528,8.95192e-05,Hl_0_0,1e-08,22,2,1e-05,-10,10x_growth
529,0.00101212,Hr_0_0,1e-08,22,2,1e-05,-10,10x_growth
530,9.09422e-08,pi2_0_0_0_0,1e-08,22,2,1e-05,-10,10x_growth
531,4.53632e-09,DD_0_0,1e-08,22,5,1e-05,-10,10x_growth
532,5.72819e-09,Dr_0_0_l_0,1e-08,22,5,1e-05,-10,10x_growth
533,0.000114746,Hl_0_0,1e-08,22,5,1e-05,-10,10x_growth
534,0.00101206,Hr_0_0,1e-08,22,5,1e-05,-10,10x_growth
535,1.14258e-07,pi2_0_0_0_0,1e-08,22,5,1e-05,-10,10x_growth
536,3.59937e-10,DD_0_0,1e-08,22,10,1e-05,-10,10x_growth
537,1.66052e-09,Dr_0_0_l_0,1e-08,22,10,1e-05,-10,10x_growth
538,8.84616e-05,Hl_0_0,1e-08,22,10,1e-05,-10,10x_growth
539,0.00101213,Hr_0_0,1e-08,22,10,1e-05,-10,10x_growth
540,9.13463e-08,pi2_0_0_0_0,1e-08,22,10,1e-05,-10,10x_growth
541,1.77121e-09,DD_0_0,1e-08,22,20,1e-05,-10,10x_growth
542,3.04729e-09,Dr_0_0_l_0,1e-08,22,20,1e-05,-10,10x_growth
543,9.69625e-05,Hl_0_0,1e-08,22,20,1e-05,-10,10x_growth
544,0.0010121,Hr_0_0,1e-08,22,20,1e-05,-10,10x_growth
545,9.87698e-08,pi2_0_0_0_0,1e-08,22,20,1e-05,-10,10x_growth
546,2.37336e-09,DD_0_0,1e-08,22,100,1e-05,-10,10x_growth
547,3.59967e-09,Dr_0_0_l_0,1e-08,22,100,1e-05,-10,10x_growth
548,0.000100004,Hl_0_0,1e-08,22,100,1e-05,-10,10x_growth
549,0.0010121,Hr_0_0,1e-08,22,100,1e-05,-10,10x_growth
550,1.01314e-07,pi2_0_0_0_0,1e-08,22,100,1e-05,-10,10x_growth
551,9.97042e-10,DD_0_0,1e-08,23,2,1e-04,-10,10x_growth
552,1.00198e-09,Dr_0_0_l_0,1e-08,23,2,1e-04,-10,10x_growth
553,8.95192e-05,Hl_0_0,1e-08,23,2,1e-04,-10,10x_growth
554,0.00101212,Hr_0_0,1e-08,23,2,1e-04,-10,10x_growth
555,9.0711e-08,pi2_0_0_0_0,1e-08,23,2,1e-04,-10,10x_growth
556,1.6519e-09,DD_0_0,1e-08,23,5,1e-04,-10,10x_growth
557,1.20118e-09,Dr_0_0_l_0,1e-08,23,5,1e-04,-10,10x_growth
558,0.000114746,Hl_0_0,1e-08,23,5,1e-04,-10,10x_growth
559,0.00101212,Hr_0_0,1e-08,23,5,1e-04,-10,10x_growth
560,1.15956e-07,pi2_0_0_0_0,1e-08,23,5,1e-04,-10,10x_growth
561,9.63181e-10,DD_0_0,1e-08,23,10,1e-04,-10,10x_growth
562,1.11161e-09,Dr_0_0_l_0,1e-08,23,10,1e-04,-10,10x_growth
563,8.84616e-05,Hl_0_0,1e-08,23,10,1e-04,-10,10x_growth
564,0.00101212,Hr_0_0,1e-08,23,10,1e-04,-10,10x_growth
565,8.97486e-08,pi2_0_0_0_0,1e-08,23,10,1e-04,-10,10x_growth
566,1.18624e-09,DD_0_0,1e-08,23,20,1e-04,-10,10x_growth
567,1.134e-09,Dr_0_0_l_0,1e-08,23,20,1e-04,-10,10x_growth
568,9.69625e-05,Hl_0_0,1e-08,23,20,1e-04,-10,10x_growth
569,0.00101212,Hr_0_0,1e-08,23,20,1e-04,-10,10x_growth
570,9.82269e-08,pi2_0_0_0_0,1e-08,23,20,1e-04,-10,10x_growth
571,1.26662e-09,DD_0_0,1e-08,23,100,1e-04,-10,10x_growth
572,1.14056e-09,Dr_0_0_l_0,1e-08,23,100,1e-04,-10,10x_growth
573,0.000100004,Hl_0_0,1e-08,23,100,1e-04,-10,10x_growth
574,0.00101212,Hr_0_0,1e-08,23,100,1e-04,-10,10x_growth
575,1.01259e-07,pi2_0_0_0_0,1e-08,23,100,1e-04,-10,10x_growth
576,2.02841e-10,DD_0_0,1e-08,24,2,0.001,-10,10x_growth
577,4.13648e-11,Dr_0_0_l_0,1e-08,24,2,0.001,-10,10x_growth
578,8.95192e-05,Hl_0_0,1e-08,24,2,0.001,-10,10x_growth
579,0.00101213,Hr_0_0,1e-08,24,2,0.001,-10,10x_growth
580,9.06078e-08,pi2_0_0_0_0,1e-08,24,2,0.001,-10,10x_growth
581,2.66456e-10,DD_0_0,1e-08,24,5,0.001,-10,10x_growth
582,4.2371e-11,Dr_0_0_l_0,1e-08,24,5,0.001,-10,10x_growth
583,0.000114746,Hl_0_0,1e-08,24,5,0.001,-10,10x_growth
584,0.00101213,Hr_0_0,1e-08,24,5,0.001,-10,10x_growth
585,1.16137e-07,pi2_0_0_0_0,1e-08,24,5,0.001,-10,10x_growth
586,2.00186e-10,DD_0_0,1e-08,24,10,0.001,-10,10x_growth
587,4.18786e-11,Dr_0_0_l_0,1e-08,24,10,0.001,-10,10x_growth
588,8.84616e-05,Hl_0_0,1e-08,24,10,0.001,-10,10x_growth
589,0.00101213,Hr_0_0,1e-08,24,10,0.001,-10,10x_growth
590,8.95381e-08,pi2_0_0_0_0,1e-08,24,10,0.001,-10,10x_growth
591,2.21613e-10,DD_0_0,1e-08,24,20,0.001,-10,10x_growth
592,4.20606e-11,Dr_0_0_l_0,1e-08,24,20,0.001,-10,10x_growth
593,9.69625e-05,Hl_0_0,1e-08,24,20,0.001,-10,10x_growth
594,0.00101213,Hr_0_0,1e-08,24,20,0.001,-10,10x_growth
595,9.81407e-08,pi2_0_0_0_0,1e-08,24,20,0.001,-10,10x_growth
596,2.29283e-10,DD_0_0,1e-08,24,100,0.001,-10,10x_growth
597,4.21094e-11,Dr_0_0_l_0,1e-08,24,100,0.001,-10,10x_growth
598,0.000100004,Hl_0_0,1e-08,24,100,0.001,-10,10x_growth
599,0.00101213,Hr_0_0,1e-08,24,100,0.001,-10,10x_growth
600,1.01218e-07,pi2_0_0_0_0,1e-08,24,100,0.001,-10,10x_growth
601,2.31988e-11,DD_0_0,1e-08,25,2,1e-08,-100,10x_growth
602,4.55213e-11,Dr_0_0_l_0,1e-08,25,2,1e-08,-100,10x_growth
603,9.85517e-06,Hl_0_0,1e-08,25,2,1e-08,-100,10x_growth
604,0.00101213,Hr_0_0,1e-08,25,2,1e-08,-100,10x_growth
605,9.97505e-09,pi2_0_0_0_0,1e-08,25,2,1e-08,-100,10x_growth
606,3.60827e-11,DD_0_0,1e-08,25,5,1e-08,-100,10x_growth
607,7.00797e-11,Dr_0_0_l_0,1e-08,25,5,1e-08,-100,10x_growth
608,1.03215e-05,Hl_0_0,1e-08,25,5,1e-08,-100,10x_growth
609,0.00101212,Hr_0_0,1e-08,25,5,1e-08,-100,10x_growth
610,1.04254e-08,pi2_0_0_0_0,1e-08,25,5,1e-08,-100,10x_growth
611,5.29387e-12,DD_0_0,1e-08,25,10,1e-08,-100,10x_growth
612,1.13933e-11,Dr_0_0_l_0,1e-08,25,10,1e-08,-100,10x_growth
613,9.52868e-06,Hl_0_0,1e-08,25,10,1e-08,-100,10x_growth
614,0.00101214,Hr_0_0,1e-08,25,10,1e-08,-100,10x_growth
615,9.66607e-09,pi2_0_0_0_0,1e-08,25,10,1e-08,-100,10x_growth
616,-3.08073e-11,DD_0_0,1e-08,25,20,1e-08,-100,10x_growth
617,-5.69717e-11,Dr_0_0_l_0,1e-08,25,20,1e-08,-100,10x_growth
618,9.22363e-06,Hl_0_0,1e-08,25,20,1e-08,-100,10x_growth
619,0.00101214,Hr_0_0,1e-08,25,20,1e-08,-100,10x_growth
620,9.41492e-09,pi2_0_0_0_0,1e-08,25,20,1e-08,-100,10x_growth
621,-2.31313e-10,DD_0_0,1e-08,25,100,1e-08,-100,10x_growth
622,-4.34761e-10,Dr_0_0_l_0,1e-08,25,100,1e-08,-100,10x_growth
623,8.88411e-06,Hl_0_0,1e-08,25,100,1e-08,-100,10x_growth
624,0.00101221,Hr_0_0,1e-08,25,100,1e-08,-100,10x_growth
625,9.44879e-09,pi2_0_0_0_0,1e-08,25,100,1e-08,-100,10x_growth
626,2.3197e-11,DD_0_0,1e-08,26,2,1e-07,-100,10x_growth
